"5000","5000","5000","ेशीय या3ा 4 यय","45.00.11","Domestic Travel Expenses","3000"
"147","10000","1000","*वदेश या3ा 4यय","45.00.12","Foreign Travel Expenses","3000"
"3500","2500","1000"," काया!लय 4यय","45.00.13","Office Expenses","100"
"1037844","803500","70400","स:लाई और साज सामान","45.00.21","Supplies & Materials","100"
"5000","5000","5000","लघु 9नमा!ण काय!","45.00.27","Minor Works","2000"
"3500","3000","3000"," अ8य सं*वदागत सेवाएं","45.00.30","Other Contractual Services","1700"
"4000","1000","1000"," अ8य 7भार","45.00.50","Other Charges","100"
"1128991","900000","156400"," जोड़: सेमी Jायोजे9नक इंजन *वकास","","Total:Semi Cryogenic Engine Development","80000"
"","","","िजयो-79त]बंबन उपSह (जी.आई.सैट)","49","Geo-Imaging Satellite (GISAT)",""
"110000","100000","150000","ेतन","49.00.01","Salaries","20000"
"0","0","0","समयोप(र भNा","49.00.03","Overtime Allowance","0"
"2871","11000","0","ेशीय या3ा 4 यय","49.00.11","Domestic Travel Expenses","1000"
"0","3500","200","*वदेश या3ा 4यय","49.00.12","Foreign Travel Expenses","2000"
"3049","3500","0","0 काया!लय 4यय","49.00.13","Office Expenses","1000"
"0","6000","0","0 अ8य 7शास9नक 4यय","49.00.20","Other Administrative Expenses","1000"
"0","15000","33400","स:लाई और साज सामान","49.00.21","Supplies & Materials","4000"
"0","0","0","*व>ापन और 7चार","49.00.26","Advertising & Publicity","0"
"0","2000","0","लघु 9नमा!ण काय!","49.00.27","Minor Works","1000"
"0","2500","0","4यावसा9यक सेवाएं","49.00.28","Professional Services","500"
"5860","5000","22500"," अ8य सं*वदागत सेवाएं","49.00.30","Other Contractual Services","5000"
"0","1500","26500","","49.00.50","Other Charges","500"
"121780","150000","232600"," जोड़: िजयो-79त]बंबन उपSह (जी.आई.सैट)","","Total:Geo-Imaging Satellite (GISAT)","36000"
"","","","अंत(र) अनुसंधान (मु$य शीष!) (जार/)","3402","Space Research",""
"","","","अंत(र) 7ौBयो(cid:23)गकC (लघु शीष!) (जार/)","00.101","Space Technology",""
"","","","काट^सैट-3","51","Cartosat-3",""
"100","100","100","समयोप(र भNा","51.00.03","Overtime Allowance","100"
"3493","6400","4500","ेशीय या3ा 4 यय","51.00.11","Domestic Travel Expenses","6400"
"710","2500","1500","*वदेश या3ा 4यय","51.00.12","Foreign Travel Expenses","2500"
"19439","23500","23500"," काया!लय 4यय","51.00.13","Office Expenses","2300"
"1197","1500","1500"," अ8य 7शास9नक 4यय","51.00.20","Other Administrative Expenses","1500"
"0","0","0","स:लाई और साज सामान","51.00.21","Supplies & Materials","0"
"0","1000","100","*व>ापन और 7चार","51.00.26","Advertising & Publicity","1000"
"3240","2000","2000","लघु 9नमा!ण काय!","51.00.27","Minor Works","2400"
"573","1000","100","4यावसा9यक सेवाएं","51.00.28","Professional Services","1000"
"6212","4500","4500"," अ8य सं*वदागत सेवाएं","51.00.30","Other Contractual Services","4800"
"1230","2500","2200"," अ8य 7भार","51.00.50","Other Charges","2000"
"36194","45000","40000"," जोड़: काट^सैट-3","","Total:Cartosat-3","24000"
"","","","अंत(र) अनुसंधान (मु$य शीष!) (जार/)","3402","Space Research",""
"","","","अंत(र) 7ौBयो(cid:23)गकC (लघु शीष!) (जार/)","00.101","Space Technology",""
"","","","(रसैट - 1ए","53","RISAT-1A",""
"2704","6400","6400","ेशीय या3ा 4 यय","53.00.11","Domestic Travel Expenses","6400"
"0","5000","2000","*वदेश या3ा 4यय","53.00.12","Foreign Travel Expenses","5000"
"5720","7500","7500"," काया!लय 4यय","53.00.13","Office Expenses","7300"
"2181","2500","2500"," अ8य 7शास9नक 4यय","53.00.20","Other Administrative Expenses","2500"
"0","2500","2500","स:लाई और साज सामान","53.00.21","Supplies & Materials","9700"
"300","1000","1000","*व>ापन और 7चार","53.00.26","Advertising & Publicity","1000"
"1800","200","200","लघु 9नमा!ण काय!","53.00.27","Minor Works","1500"
"523","900","900","4यावसा9यक सेवाएं","53.00.28","Professional Services","900"
"10225","12000","4000"," अ8य सं*वदागत सेवाएं","53.00.30","Other Contractual Services","7500"
"806","2000","2000"," अ8य 7भार","53.00.50","Other Charges","2200"
"24259","40000","29000"," जोड़: (रसैट - 1ए","","Total:RISAT-1A","44000"
"","","","अंत(र) अनुसंधान (मु$य शीष!) (जार/)","3402","Space Research",""
"","","","अंत(र) 7ौBयो(cid:23)गकC (लघु शीष!) (जार/)","00.101","Space Technology",""
"","","","ओशनसैट-3 एवं 3ए","54","Oceansat-3 & 3A",""
"0","100","100","समयोप(र भNा","54.00.03","Overtime Allowance","100"
"4029","8900","6400","ेशीय या3ा 4 यय","54.00.11","Domestic Travel Expenses","8900"
"2379","7000","3000","*वदेश या3ा 4यय","54.00.12","Foreign Travel Expenses","7000"
"15729","14000","14000"," काया!लय 4यय","54.00.13","Office Expenses","14000"
"3997","4500","2000"," अ8य 7शास9नक 4यय","54.00.20","Other Administrative Expenses","3500"
"5896","100","100","स:लाई और साज सामान","54.00.21","Supplies & Materials","100"
"9400","8800","6300","लघु 9नमा!ण काय!","54.00.27","Minor Works","8000"
"402","1500","1500","4यावसा9यक सेवाएं","54.00.28","Professional Services","1000"
"4909","6100","6100"," अ8य सं*वदागत सेवाएं","54.00.30","Other Contractual Services","6100"
"4051","9000","3000"," अ8य 7भार","54.00.50","Other Charges","1300"
"50792","60000","42500"," जोड़: ओशनसैट-3 एवं 3ए","","Total:Oceansat-3 & 3A","50000"
"","","","इसरो नोदन कॉ: लेY स (आई.पी.आर.सी.)","55","ISRO Propulsion Complex (IPRC)",""
"848478","880000","900000","ेतन","55.00.01","Salaries","920000"
"13188","7500","8000","मजदूर/","55.00.02","Wages","8000"
"300","300","350","समयोप(र भNा","55.00.03","Overtime Allowance","300"
"46999","45000","50000","(cid:23)च1क0सीय उपचार","55.00.06","Medical Treatment","50000"
"18000","18000","18000","ेशीय या3ा 4 यय","55.00.11","Domestic Travel Expenses","20000"
"","","","अंत(र) अनुसंधान (मु$य शीष!) (जार/)","3402","Space Research",""
"","","","अंत(र) 7ौBयो(cid:23)गकC (लघु शीष!) (जार/)","00.101","Space Technology",""
"","","","इसरो नोदन कॉ: लेY स (आई.पी.आर.सी.) (जार/)","55","ISRO Propulsion Complex (IPRC)",""
"1998","2000","2000","*वदेश या3ा 4यय","55.00.12","Foreign Travel Expenses","2000"
"258313","280000","237500","","55.00.13","Office Expenses","300000"
"44999","25000","47000","अ8य 7शास9नक 4यय","55.00.20","Other Administrative Expenses","30000"
"577198","770400","680000","स:लाई और साज सामान","55.00.21","Supplies & Materials","520000"
"23961","25000","25000","पी.ओ.एल.","55.00.24","POL","28000"
"9999","10000","10000","*व>ापन और 7चार","55.00.26","Advertising & Publicity","10000"
"129992","140000","140000","लघु 9नमा!ण काय!","55.00.27","Minor Works","134000"
"194811","180000","195000","4यावसा9यक सेवाएं","55.00.28","Professional Services","190000"
"139980","130000","150000"," अ8य सं*वदागत सेवाएं","55.00.30","Other Contractual Services","150000"
"205","300","300","सामा8य अनुदान","55.00.31","Grant-in-aid - General","300"
"5499","7200","10000","छा3वृ*Nयां और वजीफे","55.00.34","Scholarships & Stipends","10000"
"0","500","200","अ8य 7भार - भा(रत","55.00.50","Other Charges  - Charged","500"
"3297","5000","2950","? वीकृ त","","Voted","3000"
"","","","?वPछता काय! योजना (एस.ए.पी.)","55.96","Swachhta Action Plan (SAP)",""
"3796","3800","3700","लघु 9नमा!ण काय!","55.96.27","Minor Works","3900"
"","","","ूचना 7ौBयो(cid:23)गकC","55.99","Information Technology",""
"13998","15000","15000","काया!लय 4यय","55.99.13","Office Expenses","15000"
"2493","5000","5200","अ8य 7भार","55.99.50","Other Charges","5000"
"2337504","2550000","2500200","जोड़: इसरो नोदन कॉ: लेY स (आई.पी.आर.सी.)","","Total:ISRO Propulsion Complex (IPRC)","2400000"
"0","500","200","भा(रत","","Charged","500"
"2337504","2549500","2500000","? वीकृ त","","Voted","2399500"
"","","","अंत(र) अनुसंधान (मु$य शीष!) (जार/)","3402","Space Research",""
"","","","अंत(र) 7ौBयो(cid:23)गकC (लघु शीष!) (जार/)","00.101","Space Technology",""
"","","","]3` व9नक पवन सुरंग सु*वधा प(रयोजना","56","Trisonic Wind Tunnel Facility Project",""
"0","500","0","ेशीय या3ा 4 यय","56.00.11","Domestic Travel Expenses","300"
"0","1800","0","*वदेश या3ा 4यय","56.00.12","Foreign Travel Expenses","100"
"1795","500","100","काया!लय 4यय","56.00.13","Office Expenses","50"
"0","1700","0","अ8य 7शास9नक 4यय","56.00.20","Other Administrative Expenses","150"
"0","2000","0","स:लाई और साज सामान","56.00.21","Supplies & Materials","50"
"0","0","0","लघु 9नमा!ण काय!","56.00.27","Minor Works","0"
"0","1000","0","4यावसा9यक सेवाएं","56.00.28","Professional Services","100"
"0","1000","0","अ8य सं*वदागत सेवाएं","56.00.30","Other Contractual Services","100"
"0","1000","0","अ8य 7भार","56.00.50","Other Charges","100"
"","","","ूचना 7ौBयो(cid:23)गकC","56.99","Information Technology",""
"0","500","0","अ8य 7भार","56.99.50","Other Charges","50"
"1795","10000","100","जोड़: ]3` व9नक पवन सुरंग सु*वधा प(रयोजना","","Total:Trisonic Wind Tunnel Facility Project","1000"
"","","","काट^सैट-2ई","57","Cartosat-2E",""
"60","0","0","समयोप(र भNा","57.00.03","Overtime Allowance","0"
"1974","0","0","ेशीय या3ा 4 यय","57.00.11","Domestic Travel Expenses","0"
"0","0","0","*वदेश या3ा 4यय","57.00.12","Foreign Travel Expenses","0"
"4145","0","0","काया!लय 4यय","57.00.13","Office Expenses","0"
"2499","0","0","अ8य 7शास9नक 4यय","57.00.20","Other Administrative Expenses","0"
"0","0","0","स:लाई और साज सामान","57.00.21","Supplies & Materials","0"
"1450","0","0","लघु 9नमा!ण काय!","57.00.27","Minor Works","0"
"802","0","0","4यावसा9यक सेवाएं","57.00.28","Professional Services","0"
"0","0","0","अ8य सं*वदागत सेवाएं","57.00.30","Other Contractual Services","0"
"349","0","0","अ8य 7भार","57.00.50","Other Charges","0"
"11279","0","0","जोड़: काट^सैट-2ई","","Total:Cartosat-2E","0"
"","","","अंत(र) अनुसंधान (मु$य शीष!) (जार/)","3402","Space Research",""
"","","","अंत(र) 7ौBयो(cid:23)गकC (लघु शीष!) (जार/)","00.101","Space Technology",""
"","","","(रसैट-1बी","58","Risat-1B",""
"0","10","10","समयोप(र भNा","58.00.03","Overtime Allowance","0"
"500","5500","5500","ेशीय या3ा 4 यय","58.00.11","Domestic Travel Expenses","5700"
"0","5000","2000","*वदेश या3ा 4यय","58.00.12","Foreign Travel Expenses","5000"
"9800","4000","4000","काया!लय 4यय","58.00.13","Office Expenses","3800"
